UserID,Name,Gender,DOB,Interests,Bio,City,Country
70460,Robert Foreman,Female,1985-12-20,"'Movies', 'Fashion', 'Photography'","Hi my name is Robert and my Interests are Movies, Fashion, and Photography",Tumwater,United States
70462,Stanley Sprague,Male,1968-12-25,"'Nature', 'History', 'Gardening', 'Food and dining', 'Art'","Hi my name is Stanley and my Interests are Nature, History, Gardening, Food and dining, and Art",Oakdale,United States
70464,Jose Evans,Female,1989-02-22,"'Art', 'Science', 'Technology', 'Photography'","Hi my name is Jose and my Interests are Art, Science, Technology, and Photography",Makakilo City,United States
70481,Shirley Fite,Male,1963-10-15,"'Social causes and activism', 'Gaming', 'Travel', 'Business and entrepreneurship'","Hi my name is Shirley and my Interests are Social causes and activism, Gaming, Travel, and Business and entrepreneurship",Perrysburg,United States
70488,Norma Rosales,Female,1986-05-10,"'Travel', 'Finance and investments', 'Sports'","Hi my name is Norma and my Interests are Travel, Finance and investments, and Sports",Moorhead,United States
70494,Alethia Erickson,Female,1987-09-13,"'Cars and automobiles', 'Politics', 'Education and learning', 'Fashion', 'Art'","Hi my name is Alethia and my Interests are Cars and automobiles, Politics, Education and learning, Fashion, and Art",Bessemer,United States
70495,Ashley Jones,Male,1986-10-11,"'Books', 'Health and wellness', 'Travel'","Hi my name is Ashley and my Interests are Books, Health and wellness, and Travel",Throgs Neck,United States
70498,Frances Durrant,Female,1989-07-28,"'Politics', 'Music', 'Gaming', 'Fitness', 'Sports'","Hi my name is Frances and my Interests are Politics, Music, Gaming, Fitness, and Sports",Cliffside Park,United States
70515,Joseph Brown,Male,1987-06-19,"'Art', 'Photography'",Hi my name is Joseph and my Interests are Art and Photography,Katy,United States
70518,Raymond Williams,Female,2003-07-10,"'Cars and automobiles', 'Technology', 'Gardening', 'Science'","Hi my name is Raymond and my Interests are Cars and automobiles, Technology, Gardening, and Science",Sanford,United States
70520,Janette Gordon,Male,1987-08-05,"'Nature', 'Parenting and family'",Hi my name is Janette and my Interests are Nature and Parenting and family,Huntington Beach,United States
70521,James Avalos,Male,1969-08-19,'History',Hi my name is James and my Interests are History,Newark,United States
70525,Jorge Riddle,Female,1996-11-22,"'Science', 'Pets', 'Art'","Hi my name is Jorge and my Interests are Science, Pets, and Art",Hollis,United States
70533,Michelle Wraight,Female,1989-11-11,"'Fashion', 'Science'",Hi my name is Michelle and my Interests are Fashion and Science,Medford,United States
70535,Stacy Theuret,Male,1982-02-01,'Finance and investments',Hi my name is Stacy and my Interests are Finance and investments,Hawthorne,United States
70536,Anna Schwenck,Male,1976-12-04,"'DIY and crafts', 'Sports', 'DIY and crafts', 'Books'","Hi my name is Anna and my Interests are DIY and crafts, Sports, DIY and crafts, and Books",Florence,United States
70543,Teresa Johnson,Female,1995-05-30,"'Food and dining', 'Cooking'",Hi my name is Teresa and my Interests are Food and dining and Cooking,Daphne,United States
70548,Brandon Cuevas,Female,1962-05-16,"'Technology', 'Cooking'",Hi my name is Brandon and my Interests are Technology and Cooking,Oakville,United States
70554,Joseph Hunnings,Female,1961-03-04,"'Travel', 'Social causes and activism', 'Technology', 'Nature'","Hi my name is Joseph and my Interests are Travel, Social causes and activism, Technology, and Nature",New Philadelphia,United States
70558,Andres Amidon,Female,1954-05-29,'Books',Hi my name is Andres and my Interests are Books,Mission Bend,United States
70568,Ernest Mason,Male,2003-11-25,"'Nature', 'Gaming', 'Technology', 'Travel'","Hi my name is Ernest and my Interests are Nature, Gaming, Technology, and Travel",Altadena,United States
70572,Steven Wright,Female,1962-09-16,"'Social causes and activism', 'Technology', 'Food and dining'","Hi my name is Steven and my Interests are Social causes and activism, Technology, and Food and dining",Centralia,United States
70590,Elizabeth Walker,Female,1978-09-23,"'Science', 'Parenting and family', 'Pets', 'Nature'","Hi my name is Elizabeth and my Interests are Science, Parenting and family, Pets, and Nature",Balch Springs,United States
70591,Reyna Sylvester,Male,1974-10-17,"'Fashion', 'Social causes and activism', 'Music', 'Art', 'Photography'","Hi my name is Reyna and my Interests are Fashion, Social causes and activism, Music, Art, and Photography",Ukiah,United States
70601,Bernetta Oldham,Female,1969-03-17,'Photography',Hi my name is Bernetta and my Interests are Photography,Mercerville-Hamilton Square,United States
70620,Daisy Ogilvie,Female,1965-11-18,"'Health and wellness', 'Fitness', 'Food and dining'","Hi my name is Daisy and my Interests are Health and wellness, Fitness, and Food and dining",Mount Juliet,United States
70622,Marilyn Yates,Female,1990-03-06,"'Cars and automobiles', 'Science'",Hi my name is Marilyn and my Interests are Cars and automobiles and Science,Largo,United States
70634,Anne Spencer,Female,1998-08-04,"'Fitness', 'Pets'",Hi my name is Anne and my Interests are Fitness and Pets,Kearns,United States
70641,Cheri Kramer,Male,1996-02-08,'Gardening',Hi my name is Cheri and my Interests are Gardening,Cicero,United States
70645,Vicki Lee,Female,1982-03-23,"'Nature', 'Fashion', 'Food and dining'","Hi my name is Vicki and my Interests are Nature, Fashion, and Food and dining",Sun Prairie,United States
70647,Suk Morse,Male,1970-12-21,'Cooking',Hi my name is Suk and my Interests are Cooking,Kalispell,United States
70652,Shelley Mcadoo,Male,2000-12-23,"'Nature', 'Nature'",Hi my name is Shelley and my Interests are Nature and Nature,Cameron Park,United States
70667,Rebecca Chandler,Female,1963-12-14,"'Pets', 'Beauty', 'DIY and crafts', 'Politics', 'Movies'","Hi my name is Rebecca and my Interests are Pets, Beauty, DIY and crafts, Politics, and Movies",East Los Angeles,United States
70671,Phillip Woods,Female,1967-04-09,"'Social causes and activism', 'Business and entrepreneurship', 'Cars and automobiles', 'Gaming'","Hi my name is Phillip and my Interests are Social causes and activism, Business and entrepreneurship, Cars and automobiles, and Gaming",Duncan,United States
70674,Loretta Mcghee,Female,1973-01-11,"'Fashion', 'Music', 'Photography', 'Movies', 'Books'","Hi my name is Loretta and my Interests are Fashion, Music, Photography, Movies, and Books",Langley Park,United States
70687,Jeri Kroll,Female,1968-03-11,"'Technology', 'Fitness', 'Beauty', 'Education and learning', 'Cooking'","Hi my name is Jeri and my Interests are Technology, Fitness, Beauty, Education and learning, and Cooking",Ennis,United States
70699,Dorothy Maynard,Male,1997-06-02,"'DIY and crafts', 'History', 'Cooking', 'Cars and automobiles'","Hi my name is Dorothy and my Interests are DIY and crafts, History, Cooking, and Cars and automobiles",Augusta,United States
70723,William Johnson,Female,1962-01-17,"'Outdoor activities', 'Science'",Hi my name is William and my Interests are Outdoor activities and Science,Woodbridge,United States
70736,Thomas Singletary,Female,1960-11-28,'Books',Hi my name is Thomas and my Interests are Books,Wichita Falls,United States
70743,Sherry Bowser,Male,1954-01-16,'Nature',Hi my name is Sherry and my Interests are Nature,Lake Worth,United States
70748,Robert Cole,Male,1974-08-15,"'Beauty', 'Business and entrepreneurship', 'Parenting and family', 'Photography'","Hi my name is Robert and my Interests are Beauty, Business and entrepreneurship, Parenting and family, and Photography",Depew,United States
70749,James Schoen,Male,2000-06-13,"'Pets', 'Gaming'",Hi my name is James and my Interests are Pets and Gaming,Campbell,United States
70757,William Hamby,Female,1973-03-03,"'Social causes and activism', 'Art', 'Beauty', 'Photography'","Hi my name is William and my Interests are Social causes and activism, Art, Beauty, and Photography",Decatur,United States
70762,David Mccomber,Female,1970-12-26,'Pets',Hi my name is David and my Interests are Pets,Canton,United States
70770,Marilyn Francis,Male,2004-04-17,'Nature',Hi my name is Marilyn and my Interests are Nature,Edison,United States
70774,Donald Ward,Female,1955-06-17,"'Movies', 'Cars and automobiles', 'Social causes and activism'","Hi my name is Donald and my Interests are Movies, Cars and automobiles, and Social causes and activism",Centerville,United States
70779,Marcus Albritton,Female,1999-05-17,"'Fashion', 'Sports', 'Movies', 'Pets', 'Photography'","Hi my name is Marcus and my Interests are Fashion, Sports, Movies, Pets, and Photography",Crystal,United States
70783,William Soderberg,Female,1984-01-20,"'Beauty', 'Health and wellness'",Hi my name is William and my Interests are Beauty and Health and wellness,Holland,United States
70787,Carey Obermeyer,Male,1992-09-27,'Politics',Hi my name is Carey and my Interests are Politics,Woodmere,United States
70789,Eduardo Smith,Female,1988-10-29,"'Gardening', 'Finance and investments', 'Education and learning'","Hi my name is Eduardo and my Interests are Gardening, Finance and investments, and Education and learning",Carney,United States
70790,Doris Wade,Male,1991-09-26,"'Social causes and activism', 'Business and entrepreneurship', 'History', 'Health and wellness'","Hi my name is Doris and my Interests are Social causes and activism, Business and entrepreneurship, History, and Health and wellness",Weslaco,United States
70795,Robert Wilson,Male,1978-06-15,"'Pets', 'Health and wellness'",Hi my name is Robert and my Interests are Pets and Health and wellness,Flagstaff,United States
70808,Jose Johnson,Male,1994-03-30,"'Health and wellness', 'History', 'Cooking'","Hi my name is Jose and my Interests are Health and wellness, History, and Cooking",West Springfield,United States
70817,Jason Alvarado,Female,1954-09-27,"'Travel', 'Beauty'",Hi my name is Jason and my Interests are Travel and Beauty,Carol Stream,United States
70822,Jerry Kirch,Female,1959-11-11,"'Politics', 'Parenting and family'",Hi my name is Jerry and my Interests are Politics and Parenting and family,Victoria,United States
70837,Paula Gantz,Male,1982-06-23,"'Education and learning', 'Politics', 'Technology', 'Books', 'DIY and crafts'","Hi my name is Paula and my Interests are Education and learning, Politics, Technology, Books, and DIY and crafts",Ardmore,United States
70840,Patrick Ramey,Female,1994-07-27,"'Health and wellness', 'Fitness', 'Health and wellness', 'Outdoor activities'","Hi my name is Patrick and my Interests are Health and wellness, Fitness, Health and wellness, and Outdoor activities",Texarkana,United States
70845,Heather Nay,Male,1986-06-24,"'Gardening', 'Food and dining'",Hi my name is Heather and my Interests are Gardening and Food and dining,Brighton Park,United States
70847,Barry Yates,Female,1972-11-21,"'Food and dining', 'DIY and crafts', 'Sports', 'History'","Hi my name is Barry and my Interests are Food and dining, DIY and crafts, Sports, and History",Lakeville,United States
70850,Maria Kadlec,Female,1986-04-10,"'Technology', 'Social causes and activism', 'Fashion', 'Gardening', 'Finance and investments'","Hi my name is Maria and my Interests are Technology, Social causes and activism, Fashion, Gardening, and Finance and investments",Copperas Cove,United States
70857,James Dawes,Female,1991-02-04,"'Fashion', 'Books', 'Books'","Hi my name is James and my Interests are Fashion, Books, and Books",Millbrae,United States
70865,Emma Pearson,Male,1970-04-22,"'Fitness', 'Movies', 'Cooking', 'Cooking'","Hi my name is Emma and my Interests are Fitness, Movies, Cooking, and Cooking",Calumet City,United States
70879,James Bradshaw,Male,1963-08-10,'Beauty',Hi my name is James and my Interests are Beauty,New Britain,United States
70893,Yolanda Lowry,Male,1972-12-08,"'Gaming', 'Gaming', 'Pets', 'Outdoor activities', 'Finance and investments'","Hi my name is Yolanda and my Interests are Gaming, Gaming, Pets, Outdoor activities, and Finance and investments",Omaha,United States
70901,Emily Hall,Male,1987-04-28,"'Pets', 'Art', 'Music', 'Food and dining'","Hi my name is Emily and my Interests are Pets, Art, Music, and Food and dining",Middletown,United States
70909,Ben Toler,Male,2001-10-30,"'Health and wellness', 'Sports', 'Science', 'Cars and automobiles', 'Gardening'","Hi my name is Ben and my Interests are Health and wellness, Sports, Science, Cars and automobiles, and Gardening",Harrisonburg,United States
70916,Elizabeth Carson,Male,1971-08-31,"'Technology', 'Sports', 'Outdoor activities'","Hi my name is Elizabeth and my Interests are Technology, Sports, and Outdoor activities",Roanoke,United States
70918,John Flores,Male,1994-05-28,"'Music', 'Movies', 'History', 'Gardening'","Hi my name is John and my Interests are Music, Movies, History, and Gardening",Logan,United States
